source,question,answer,rating
puzzles4_forum_hardest_1905,..18...6..5..3.1....7..6...9.8..7......3....9.1..2.5......4..32.4.2...51..2...4..,231874965856932174497516823928457316765381249314629587189745632643298751572163498,37
puzzles4_forum_hardest_1905,..19..8...7..4..9..9......3..8.....2.1.8..9....5..6........472.1..7..5......69.3.,251937846376248195894651273938475612617823954425196387569314728143782569782569431,90
puzzles1_unbiased,...3..5.63....8.7.....95...7..4.9..5.3........6...7.41.7.9.126.....2681.......4..,192374586356218974487695132718439625534162798269857341875941263943526817621783459,2
01_file1,..6......27.9..1..1.8..4.6.3....74.6.....3......49..8..8.3..7.4..7..6......8...9.,946531278275968143138724569359187426824653917761492385682319754597246831413875692,52
puzzles4_forum_hardest_1905,..48....22.....9.......245.6.54....7..736...4.1.....6...8.5.......7.....74..83..5,564897132283145976179632458635429817897361524412578369328956741956714283741283695,23
puzzles4_forum_hardest_1905,1.89..4...42....9..9...3.188..7....1....1..4.....547..9.14...7.4....6....2.......,168975432342681597795243618834769251576312849219854763951428376487136925623597184,3
puzzles4_forum_hardest_1905,..4..1.3.3..5..6...2...9.54..............49..4..95..6.9...3...6...1.8.....7....4.,594761238378542691126389754769823415235614987481957362912435876643178529857296143,28
01_file1,....3......1...9.4.48....3..3572....4..9..7....9.....2...45...35.3....7..9...72.5,972534816351678924648192537835726149426913758719845362287451693563289471194367285,27
01_file1,4.....3.9.63.945....52.....5....8....9..4..6..4...1......4.9.52......6..2...5.4.3,428615379763894521915237846532968714891743265647521938386479152154382697279156483,10
puzzles4_forum_hardest_1905,2.....6....9.......3.9..8.1.9..4.7..3..8.7.....81.9.6...34...8........56.7...81.4,217385649869714532435962871591643728346827915728159463153496287984271356672538194,59
puzzles4_forum_hardest_1905,7...53....987...3.........7.4...2.1...9...2..8..5....3..1....6.9..8....5....6.4..,764953821598721634213648597645392718139487256872516943481275369926834175357169482,27
puzzles1_unbiased,.....96...913.....3.768..1.4....8.6.....36..11..54.........3...5.8.7...4....5.27.,285419637691327845347685912472198563859736421136542789724963158568271394913854276,1
puzzles1_unbiased,4.2.....1...3.27........9.......7.9.6..125....3.6......46...3..28..7..6....8..4.5,472958631169342758358716942821437596694125873735689214546291387283574169917863425,0
01_file1,.2.43..1.....28...3.81.6..4.8........6.....58..4....7....6.4..11..3...6......234.,629437815415928736378156294981745623763291458254863179532674981147389562896512347,18
puzzles1_unbiased,8....13...3.54...2..4.9..........6.1..1.69.4...8...2.....8251...6.......1..6...5.,859271364736548912214396785975482631321769548648153297493825176567914823182637459,0
puzzles4_forum_hardest_1905,..2...4.6.....71.3.1..6..9....8.....1.57......9..4.6...4..3...12.1..59..8........,972318456684957123513264798427896315165723849398541672749632581231485967856179234,7
01_file1,54.6..28..1.4.........85.....51...2.4...6....8.12.......2....1.6..52.97....8..6..,549617283718432569236985741395174826427368195861259437952746318683521974174893652,11
puzzles4_forum_hardest_1905,....34..28.47..3......8.....4.6.8...9........5.6.7.4...1.3.....4....76...9..5..3.,169534782824761359357289146243618597971425863586973421615342978432897615798156234,16
puzzles1_unbiased,..8.5.42.........1..7....89.7.2.3.453....9.6..8.51.3.....6....4..4...796...7.....,638951427942867531517342689176283945325479168489516372793625814254138796861794253,0
puzzles1_unbiased,........86..537.........65.2....5.8...6.1...43.1..2.6.893..1.....4.281.....67....,415296738628537419937184652249765381576813924381942567893451276764328195152679843,1
puzzles4_forum_hardest_1905,.....9.8...8.5.3.....1...425.38....4.7..3.8..8.6..1...6...1.7.....2...6...79....1,432769185918452376765183942593827614271634859846591237624315798159278463387946521,13
puzzles1_unbiased,..2.84.......5..38...3.......6...97.2..7....3..3...8.4.1.4.5..6.87.6........9..1.,732684591961257438458319627846531972295748163173926854319475286587162349624893715,1
puzzles4_forum_hardest_1905,.....1.......6.2...4.5...8..846..93.6...9...7.9.4...5...3....98.5.......9.83..5.4,837921465519864273246537189784652931625193847391478652163245798452789316978316524,26
puzzles4_forum_hardest_1905,...1....8.....847...8.7.16.2...3.....9.....2...7..1..4..6..4..73.....5.....95.6..,769145238123698475548372169285439716491567823637821954956214387314786592872953641,21
puzzles4_forum_hardest_1905,...6.....4.7.1.....9...2..8.....582..2....9..5.......4.41.7.3..6..3......8...4..9,852693741467518293193742568916435827724186935538927614241879356679351482385264179,23
puzzles4_forum_hardest_1905,..5.9..4.4....7....3...2..8.56...8...9...16..3...6..9..4..3.18.........7.63.7..5.,815693742429817536637452918156749823294381675378265491742536189581924367963178254,19
puzzles1_unbiased,.8......97...2.1.5..23......7..19.5.36.7...........8......9..2..1..5....5946.....,681547239743928165952361748478219653369785412125436897837194526216853974594672381,0
puzzles5_forum_hardest_1905_11+,67......9.1...6.....37..5.....3.......8.74..3.3..854....74..3...9.....21....2..4.,672548139519236784483791562746312895958674213231985476127469358394857621865123947,51
01_file1,7....34.1..1...93...94...78.1...48..94..62...3..1......7....3.4....3..97......18.,726983451481576932539421678617354829948762513352198746875219364164835297293647185,38
01_file1,9..2....8..1..5...4..8..5.1.1..8...28....2.9..4.9.....1..4....9.6.....3.....7....,953214678281765943476893521519387462837642195642951387128436759765129834394578216,70
puzzles4_forum_hardest_1905,..7.6.2..8..7...6..6.1..7.3..5.3.....8.67..3....9.5....7..1.32.4.3...9..........4,197463258834752169562189743745238691289671435316945872978514326453826917621397584,27
puzzles1_unbiased,...7.3....36...4....146...2.9..4.6......3.....456...8.6......75..3...24.....29.1.,482793561736251498951468732197845623268937154345612987629184375813576249574329816,1
puzzles4_forum_hardest_1905,...24.9...1...6.4...4......1....2.8..2....6...873....5.7.6.....8.2..716...1..8.7.,756243918918756243234189756195462387423875691687391425579614832842537169361928574,21
01_file1,..27.4....17.9.84.....1..2..74.82..1...97....9.....2...8..2..3....8.........4.75.,832764519617295843495318627374582961251976384968431275589127436746853192123649758,64
puzzles4_forum_hardest_1905,.7.4...5..83....1.4....37.....9.......4..26...2.6....1.4...68.7..7.9....6..72...5,176489253283567914495213768368971542514832679729645381942156837857394126631728495,22
puzzles4_forum_hardest_1905,9.7.....4.6..9..1......6..75..2.......3..52...9..4..8.6.1..4.3...9.3.1...3......8,957813624364792815128456397516287943843965271792341586681524739479638152235179468,45
puzzles1_unbiased,6........19..75....85........8...9..7...39.42....2..15.....316.2.9.....7...7..5.3,673918254192475638485362791328541976751639842964827315547283169239156487816794523,0
puzzles1_unbiased,...7596......4..894..21..7.3..6.1...5.74...38....8....6.......3.5.....1.2.18.....,832759641175346289496218375328671594567492138914583726689127453753964812241835967,0
01_file1,.2.89.1.5.1......8....2.4...732.9.1....1...5..5..4.9....29..........428.5......4.,324896175916475328785321496873259614249163857651748932432987561167534289598612743,19
puzzles1_unbiased,.....5...7.......8.436..1.2.697........4.....87...93..3.4.9.5.62....6.......1..24,186925437725134698943678152469753281532481769871269345314892576297546813658317924,0
puzzles4_forum_hardest_1905,..........629....531..4.2..5..7.2..323..1.8...........1...6....64.3...8...31.46..,954623718762981345318547296581792463239416857476835921197268534645379182823154679,74
puzzles1_unbiased,..8.4.27..........9.1.....87..4........2..649..2.1..5...9.6..2.38.1...6..6..95..3,538941276627583491941726538756439182813257649492618357179364825385172964264895713,4
puzzles1_unbiased,..79....656......9...8.5..47..3..1......9..43.8..7.9..274..........3.....1365....,437912586568743219192865374749326158621598743385471962274189635856237491913654827,0
puzzles1_unbiased,7...3.....6...8......72...65......17.74...........9.25...2..89.39..4.1...158.....,751436289462958371983721546529384617174562938836179425647215893398647152215893764,1
01_file1,1.3..6.8.98.....4..64..8.....9.728........9...3.6....4..6...1.3.4.......8.19...6.,123496587987523641564718329459172836612384975738659214296847153345261798871935462,52
puzzles1_unbiased,..3.2..6.86..9.....9....4....1..9..33.....8.6......2.......6.....8.5.94.13.48...2,413528769862794135795631428241869573357142896986375214524916387678253941139487652,0
01_file1,.......29...7...3.........175.1.4....4659......1.67...67..5..944....617..19....5.,137685429964712835582349761753124986846593217291867543678251394425936178319478652,29
puzzles4_forum_hardest_1905,.9..24.5..2...91..8..15.2....2..56.45...9..2..4.........9.7.....5...2.6...3...5..,791324856425869137836157249912735684567498321348216975689573412154982763273641598,6
puzzles4_forum_hardest_1905,.6..5.9.2...3...8..2.86...7.1..2...6...9.1.....4...1...9...625.........9..2.9.76.,867154932159372684423869517518723496236941875974685123791436258685217349342598761,19
puzzles4_forum_hardest_1905,..3..2..4.8..4.1.........2.9.83...1..6..5.8.........698...7..5..7...5..16..4..7..,193682574782543196456791328948367215261954837537218469824176953379825641615439782,10
puzzles4_forum_hardest_1905,..58..2..2....5.6..1..3...59..57......3..8..6.5.....7.34.9......8....4....2..1..3,635849217294715368817632945928576134473198526156324879341957682789263451562481793,12
puzzles4_forum_hardest_1905,.4.1....33...4.8....17...9.9.....2....4.8..37.......5..6.2.......3.7...95...1..4.,245198763397546812681723495936457281154982637728361954469235178813674529572819346,11
01_file1,....2...........4.7....36.1.3...18.........946.....3....6..81.781.....6.37.5.....,148625739263179548759843621432951876581367294697284315926438157815792463374516982,15
puzzles4_forum_hardest_1905,..1.6..3...593...13.....6.9.....6...5..31..6..1...7..4..8...7..1..87..9..2......8,891462537765938421342751689289546173574319862613287954958123746136874295427695318,7
puzzles4_forum_hardest_1905,.3..1.5...14.7...6...3.6.4..7..5.4..4..2.......81....9....3.....4.7.1.3....5.41..,637419528214875396859326741172958463493267815568143279781632954945781632326594187,31
01_file1,.3.4.......6..17.41......5.6......9......6.1...1.8.4....86....721...7.......185..,837459261596821734142763958673142895485976312921385476358694127214537689769218543,41
puzzles1_unbiased,..64...7.7.4.96....5.7............98...2.......5...32......1..48....95..1..32..69,216438975734596182958712643672153498391284756485967321569871234823649517147325869,0
01_file1,9..8..2.......4..9.53...1.8.....14.7..427......84.9......7...2..9...87.1...1.28..,941837256286514379753926148529381467164275983378469512815793624492658731637142895,9
puzzles4_forum_hardest_1905,..9.7...23.....4...8.....1...5..8..7.6.75.1.....92..........6....75....8.4..8..3.,659471382321895476784632519495318267862754193173926854938147625217563948546289731,5
puzzles4_forum_hardest_1905,..8.1.4...7.4....64....7.3........5....95.32.9....3..4..1.8.....6.2....32....97..,638512479579438216412697835743126958186954327925873164391785642867241593254369781,21
puzzles4_forum_hardest_1905,..2......41.6.....56...2..4.3...7.....61....2......8....14....5..52..4.6....9..7.,982714653417635928563982714234857169876149532159326847721468395395271486648593271,32
puzzles1_unbiased,..49....1.......8..73.6.5.9.1.4..6...8..1..3..9.7.8...2......1......697.9....3..2,854972361629351784173864529712435698485619237396728145238597416541286973967143852,1
puzzles4_forum_hardest_1905,3.67...2.....9.3..........4...1.....1.7.28..68...67.1.2.16...7...5.......3....6.5,386714529472596381519832764623145897197328456854967213241653978765489132938271645,46
puzzles1_unbiased,..9...4685......3..6........2..91...7..6.8..9.....4.25...4..8....5..6..18...73..4,179352468548167932362849517624591783753628149981734625237415896495286371816973254,1
puzzles4_forum_hardest_1905,.....92...8.3...1.6...........1..8...3..2...1....37.2..1.24..7...5..14...2.7...8.,153479268784362519692518743249156837837924651561837924918245376375681492426793185,69
01_file1,...4..6......2.....5..3....4.8..5.1...9...5.4.1.6..98.9.....8...4581...96.....14.,173498625894526371256137498438975216769281534512643987921764853345812769687359142,33
puzzles1_unbiased,6..2.98.5...6......4..7.......9..7..37..8..26.9......8.1.8..3.....5..6.4.64...2.9,631249875257618493849375162428956731375481926196723548912864357783592614564137289,0
puzzles1_unbiased,.....6.8....9....21...75..49.....4.6.46...5...8.....9.36...2........4.6..12..9..5,453216987678943152129875634931528476746391528285467391364752819597184263812639745,2
puzzles4_forum_hardest_1905,..19......4.....2.5...7.6......3..753..7...86.....83..1.2.....4.9.1...6.6...8.7..,271964853846351927539872641928436175315729486467518392182697534793145268654283719,12
puzzles4_forum_hardest_1905,...6.......9.87.6..6..39..8..79..25625......7...7....3..83....9.....1...4...9..3.,782615394349287561165439728817943256253168947694752183528374619936821475471596832,37
01_file1,..6.538...2.6...37.8.27.......8...1..75........8....4.6.7.2...3....8657....3.....,716453892529618437384279651932845716475961328168732945697524183243186579851397264,20
puzzles4_forum_hardest_1905,....9...........5.2..7.5..83...78..58....3.62..46..........1.8...3.....11...8.52.,635894217978126354241735698362978145819543762754612839427351986583269471196487523,9
01_file1,2...8.7...452.......8.59..49....4.....4..2.67.......3..7....2....9..8....5.74...8,293486715145237986768159324987364152534912867621875439876593241419628573352741698,24
puzzles4_forum_hardest_1905,.3.4..7..4..71......5..3.......9....1....43...2.....6........8.36...157.5....74..,639482715482715936715963842843196257156274398927358164271549683364821579598637421,27
puzzles4_forum_hardest_1905,.......6.34..7...2..25.....9.........8..3.29...3..7..8.1.....2...4.8.1.97...2...4,578342961341679582692518473927864315486135297153297648819453726234786159765921834,70
